"Entrez_ID","Control","Aldo","Fine","Spiro","Aldo_Fine","Aldo_Spiro","HGNC Symbol"
5155,3029,2378,2141,2323,2412,2123,"PDGFB"
6122,130418,97354,98056,93133,94632,98538,"RPL3"
116938,67,37,72,47,61,30,"SNORD83B"
116937,48,35,64,57,52,25,"SNORD83A"
116936,56,38,62,45,58,49,NA
26807,17,11,18,9,13,11,"SNORD43"
9145,4538,3246,3637,3243,3582,3213,"SYNGR1"
10454,6775,5211,5691,5237,5640,5443,"TAB1"
100506472,85,77,86,71,82,81,NA
4248,52,38,42,34,27,34,"MGAT3"
104502417,0,0,0,0,1,0,"MGAT3-AS1"
54471,14222,11583,11726,10970,11075,11356,"MIEF1"
54471,14222,11583,11726,10970,11075,11356,""
468,72557,53786,57522,52973,54129,54237,"ATF4"
91582,11490,8425,8433,7820,8474,8625,"RPS19BP1"
8911,107,49,67,53,48,56,"CACNA1I"
150350,0,0,0,0,0,0,"ENTHD1"
9402,51,93,51,50,47,41,"GRAP2"
113828,1,2,1,1,2,0,"FAM83F"
100130899,1,1,0,1,0,0,NA
23112,5326,4647,4852,4592,4664,4541,"TNRC6B"
158,14005,10720,10800,10225,10281,10448,"ADSL"
27352,5961,4307,5600,4755,5279,4367,"SGSM3"
57591,5051,4564,4541,4135,4518,4150,"MRTFA"
101927257,7,2,3,4,0,2,"MRTFA-AS1"
2847,0,1,1,1,1,0,"MCHR1"
10478,7643,5774,6010,5397,5436,5708,"SLC25A17"
100616283,4,2,2,0,0,0,"MIR4766"
6767,51531,41252,41807,38929,38239,40178,"ST13"
63929,3006,1890,2478,1998,2072,2027,"XPNPEP3"
150353,19,10,20,13,15,7,"DNAJB7"
9978,13587,10077,9483,9099,9392,9896,"RBX1"
100302237,15,14,11,11,8,11,"MIR1281"
2033,22147,20040,23650,21090,20936,20374,"EP300"
101927279,178,143,130,121,110,164,NA
83746,9320,7037,7581,6995,7460,6986,"L3MBTL2"
150356,68,67,80,61,89,57,"CHADL"
5905,44816,33383,36908,34097,35013,33922,"RANGAP1"
102466758,1,0,1,0,2,0,"MIR6889"
23264,41323,31844,36043,33828,35059,33867,"ZC3H7B"
7008,2745,2274,2287,2266,2372,2283,"TEF"
100996598,4,1,2,4,0,2,NA
10766,15028,12485,12971,12170,12263,12071,"TOB2"
84844,9834,7287,7334,6930,6750,7391,"PHF5A"
50,11496,9162,10279,9415,9925,9466,"ACO2"
171568,9431,6999,7433,7065,7319,7116,"POLR3H"
27254,137,80,75,73,110,87,"CSDC2"
5372,6493,4741,5117,4722,4965,4834,"PMM1"
27351,7489,5497,6188,5900,5941,5614,"DESI1"
2547,121526,94010,96551,90428,91389,94041,"XRCC6"
4809,17683,13023,12954,12611,12454,12926,"SNU13"
79640,6321,5337,5716,5374,5478,5324,"C22orf46"
150365,142,126,136,120,130,137,"MEI1"
79879,7278,5671,6843,6169,6353,6328,"CCDC134"
6721,54638,43838,47397,44562,46955,44075,"SREBF2"
407039,0,0,0,0,0,0,"MIR33A"
440829,65,58,49,56,42,42,"SHISA8"
100616259,18,20,33,15,24,21,"MIR378I"
115650,116,89,188,135,146,92,"TNFRSF13C"
79019,5610,3946,4087,3818,4204,4150,"CENPM"
339674,85,54,62,72,61,62,"SMIM45"
105373094,5,10,3,3,4,3,NA
55964,178,132,136,131,147,121,"SEPTIN3"
164684,1,0,0,0,0,0,"WBP2NL"
4668,8524,6731,7137,6544,6914,6521,"NAGA"
150368,18,25,8,16,17,13,"PHETA2"
91689,0,0,0,0,1,0,"SMDT1"
4700,1,0,0,0,0,0,"NDUFA6"
100132273,0,0,0,2,0,1,NA
1565,0,1,7,1,0,1,"CYP2D6"
1564,2,9,7,5,3,0,NA
6942,43,56,43,47,54,32,"TCF20"
388906,67,38,56,65,68,45,NA
102723775,15,5,7,8,9,8,"LINC01315"
150372,3,12,5,4,9,4,"NFAM1"
94009,1,1,0,1,1,1,"SERHL"
27341,9291,7490,7235,6788,7097,7182,"RRP7A"
253190,507,360,521,443,494,376,"SERHL2"
91695,1143,835,981,882,998,794,"RRP7BP"
84271,21577,17117,18299,16740,17617,17153,"POLDIP3"
267010,0,2,2,1,1,3,"RNU12"
1727,39564,31769,32045,29720,31424,30037,"CYB5R3"
267020,1,2,4,5,0,2,"ATP5MGL"
53947,2757,2904,2173,2134,2475,2208,"A4GALT"
26286,21149,16283,17070,15871,15749,16063,"ARFGAP3"
11252,23929,20037,19691,18374,19037,18782,"PACSIN2"
100506679,8,3,4,1,4,2,"TTLL1-AS1"
25809,603,451,505,476,450,481,"TTLL1"
638,631,496,447,463,478,453,"BIK"
27349,3082,2122,2169,2142,2221,2217,"MCAT"
706,15783,11582,10811,10356,11598,11351,"TSPO"
23170,9810,7761,7884,7207,7892,7530,"TTLL12"
80274,10,18,9,10,14,8,"SCUBE1"
758,0,0,0,1,0,0,"MPPED1"
100874197,0,1,0,0,0,0,NA
64800,14,19,18,15,14,14,"EFCAB6"
25830,0,0,0,1,0,0,"SULT4A1"
105373057,0,0,0,0,0,0,NA
150379,2,2,2,1,3,1,"PNPLA5"
80339,5895,4583,5090,5196,5445,4303,"PNPLA3"
25813,10455,7997,8398,7829,7804,8131,"SAMM50"
29780,1301,922,975,882,974,946,"PARVB"
7235,0,0,0,0,0,1,NA
64098,204,135,184,125,164,139,"PARVG"
85352,203,132,173,182,157,151,"SHISAL1"
101927526,0,0,0,0,0,0,"LINC01656"
84247,13343,10563,10848,10307,10313,10346,"RTL6"
388910,0,0,0,0,0,0,NA
414351,1,0,0,0,0,0,NA
55615,1688,1131,1265,1142,1246,1157,"PRR5"
553158,0,0,0,0,0,0,"PRR5-ARHGAP8"
23779,1,0,0,2,1,1,"ARHGAP8"
112885,146,148,169,135,126,141,"PHF21B"
100506714,264,196,215,211,214,214,"NUP50-DT"
10762,24710,20835,20821,19942,19449,20185,"NUP50"
23313,15642,11855,12988,11748,12272,12096,"KIAA0930"
100302149,6,4,7,2,4,3,"MIR1249"
7380,1,0,0,0,1,1,"UPK3A"
55007,3957,3061,3343,3037,3004,3038,"FAM118A"
27127,18,4,17,13,7,14,"SMC1B"
26150,0,0,0,0,1,0,"RIBC2"
2192,21581,17826,17003,16249,17543,16933,"FBLN1"
25814,31676,23993,24348,22728,22153,23426,"ATXN10"
100616253,0,0,0,1,0,0,"MIR4762"
105373071,3,1,10,6,2,3,NA
7477,808,595,660,631,577,585,"WNT7B"
730668,17,6,23,13,19,15,""
100271722,199,157,155,173,164,148,NA
55267,61,49,35,41,38,49,NA
150381,1160,858,876,758,824,818,NA
400931,162,98,164,125,154,110,"MIRLET7BHG"
100500828,2,0,3,1,1,3,"MIR3619"
406883,0,0,0,0,0,0,"MIRLET7A3"
100616143,0,0,0,0,0,0,"MIR4763"
406884,0,0,0,0,0,0,"MIRLET7B"
5465,5867,5337,5388,4892,5045,5230,"PPARA"
150383,1816,1341,1505,1355,1424,1344,"CDPF1"
10343,119,82,91,96,85,81,"PKDREJ"
55020,5231,4156,4546,3994,4183,4132,"TTC38"
150384,48,38,44,54,38,39,"GTSE1-DT"
51512,25459,20191,21902,19824,21068,20469,"GTSE1"
55687,4930,3825,4131,3762,3922,3640,"TRMU"
9620,5563,5069,5244,4690,4944,5000,"CELSR1"
23151,2546,2037,2179,1982,2247,2115,"GRAMD4"
64781,6810,5498,5708,5146,5319,5451,"CERK"
25771,4295,3279,3436,3191,3373,3356,"TBC1D22A"
642757,19,4,11,12,5,6,"TBC1D22A-AS1"
101927722,1,0,0,0,0,0,"LINC01644"
400932,19,21,29,15,18,21,"LINC00898"
284930,51,40,39,43,33,43,"EPIC1"
100422916,0,0,0,0,0,0,"MIR3201"
25817,1,0,0,1,0,0,"TAFA5"
284933,0,0,0,0,0,0,""
100616415,0,0,0,0,0,0,"MIR4535"
100128946,0,0,0,0,0,0,"LINC01310"
348645,0,0,0,1,2,1,"MIR3667HG"
100500882,0,0,0,0,0,0,"MIR3667"
23774,11095,9058,10096,9096,9625,9170,"BRD1"
105373090,64,44,93,73,65,53,NA
105373091,2,1,1,1,0,0,NA
9889,12079,10317,10262,9410,9838,9908,"ZBED4"
79087,7043,5387,5904,5244,5735,5733,"ALG12"
79174,7990,5957,6157,5858,6013,5851,"CRELD2"
415116,6834,4957,5160,4713,4944,4579,"PIM3"
102465493,0,0,0,0,0,0,"MIR6821"
400935,3,3,2,1,3,4,"IL17REL"
164714,0,0,2,0,1,1,"TTLL8"
23209,29,20,22,16,29,13,"MLC1"
54456,277,211,280,281,280,205,"MOV10L1"
56666,2716,2129,2271,2123,2172,2106,"PANX2"
80305,9889,7644,8459,7730,8057,7230,"TRABD"
83642,4720,3450,3955,3555,3964,3455,"SELENOO"
85378,7772,6268,9045,7324,8131,6118,"TUBGCP6"
83933,6544,4716,6760,5430,6268,4622,"HDAC10"
6300,9665,7144,8698,7524,8360,6817,"MAPK12"
5600,5243,3908,4657,4129,4331,3789,"MAPK11"
23654,82449,66456,75044,69385,74495,69111,"PLXNB2"
414918,954,666,848,753,808,683,"DENND6B"
9701,13893,10746,12278,11158,11651,10869,"PPP6R2"
6305,26119,21689,23248,21240,23407,21569,"SBF1"
79924,1160,909,965,975,971,895,"ADM2"
55586,132,88,145,115,133,94,"MIOX"
91289,20364,15327,18197,16202,18393,15573,"LMF2"
29781,17930,13615,15279,14028,15194,13744,"NCAPH2"
9997,39,19,19,18,23,30,"SCO2"
1890,861,638,719,626,689,630,"TYMP"
440836,671,479,575,498,545,461,"ODF3B"
113730,97,80,107,100,99,85,"KLHDC7B"
644186,25,21,13,24,23,18,"SYCE3"
1375,145,109,187,195,177,115,"CPT1B"
386593,0,0,0,0,0,0,NA
1120,32,25,48,30,47,27,"CHKB"
100144603,291,250,276,241,241,232,"CHKB-DT"
23542,2835,2293,2454,2268,2453,2040,"MAPK8IP2"
105373099,84,64,131,104,105,57,NA
410,7794,5803,7103,6355,7079,5999,"ARSA"
85358,2695,2234,2517,2213,2317,2024,"SHANK3"
49,8,1,7,5,6,7,"ACR"
284942,1215,1017,953,841,911,941,NA
11158,3406,2582,2838,2528,2587,2652,"RABL2B"
102723448,0,0,2,0,0,2,NA
10752,4,9,8,9,7,14,"CHL1"
101927193,0,0,0,0,0,0,"CHL1-AS1"
101927215,0,0,0,0,0,0,"LINC01266"
27255,56,53,52,50,44,45,"CNTN6"
152330,124,105,117,111,125,120,"CNTN4"
100873976,0,1,1,0,1,0,"CNTN4-AS2"
100873975,0,0,0,0,0,0,NA
3568,0,0,0,1,1,1,"IL5RA"
51095,5814,4402,4946,4338,4333,4373,"TRNT1"
51185,5590,4299,4640,4338,4204,4278,"CRBN"
57633,0,1,1,0,0,0,"LRRN1"
285362,2568,1977,2044,2012,1930,2070,"SUMF1"
6419,1802,1297,1405,1270,1356,1276,"SETMAR"
100996539,16,14,13,8,11,3,"ITPR1-DT"
3708,906,723,925,787,814,817,"ITPR1"
100126791,5,3,10,8,11,4,"EGOT"
100507582,101,79,85,72,77,66,"BHLHE40-AS1"
8553,14117,9272,11225,10895,10463,10190,"BHLHE40"
55207,25119,19497,19704,18369,17484,18751,"ARL8B"
9695,19702,16644,17048,15920,15861,16637,"EDEM1"
100616334,0,0,0,0,0,0,"MIR4790"
101927347,0,0,0,0,0,0,"GRM7-AS3"
2917,1,3,0,5,2,1,"GRM7"
100873937,0,0,0,0,0,1,"GRM7-AS1"
101927394,0,0,0,1,1,1,"LMCD1-AS1"
100288428,36,26,24,38,27,27,NA
29995,6423,6636,4885,4932,5647,5243,"LMCD1"
29931,113,119,79,90,95,76,NA
51066,51,40,53,40,44,42,"SSUH2"
859,1,0,1,3,2,3,"CAV3"
5021,6168,5283,4528,4490,4554,4500,"OXTR"
56852,10866,8743,8799,8231,7963,8253,"RAD18"
9901,818,660,815,737,824,656,"SRGAP3"
101927416,2,3,2,1,0,2,"SRGAP3-AS2"
100288831,0,0,0,0,0,0,"SRGAP3-AS3"
25917,13710,10745,10897,10113,9774,10385,"THUMPD3"
440944,1817,1261,1844,1599,1676,1294,"THUMPD3-AS1"
55209,29994,26457,28975,26005,26230,25325,"SETD5"
375323,3,1,1,1,4,0,"LHFPL4"
64419,6757,5151,5399,4971,5123,5175,"MTMR14"
151835,19,11,19,9,10,14,"CPNE9"
7862,6247,4822,5677,5067,5305,4934,"BRPF1"
4968,3853,2936,3131,2840,3068,2877,"OGG1"
8536,4591,3456,3672,3458,3427,3347,"CAMK1"
10474,18270,13246,14160,13502,14232,13721,"TADA3"
10093,17515,13068,13174,12357,12890,12953,"ARPC4"
100526693,0,0,0,0,0,0,"ARPC4-TTLL3"
26140,246,196,374,313,347,205,"TTLL3"
285367,6370,4679,5123,4870,4770,4543,"RPUSD3"
63924,8,14,2,1,4,0,"CIDEC"
84522,5459,4123,4076,3914,3848,4000,"JAGN1"
132014,216,156,170,150,165,134,"IL17RE"
84818,4893,3816,4081,3817,3991,3739,"IL17RC"
78987,3426,2516,3043,2524,2863,2538,"CRELD1"
285368,557,383,484,402,437,406,"PRRT3"
100874032,231,183,200,176,163,186,"PRRT3-AS1"
55831,10634,7906,8055,7951,7597,7807,"EMC3"
442075,2970,2219,2718,2502,2488,2337,NA
401052,50,28,40,26,30,27,NA
152302,1533,1112,1242,1132,1177,1138,NA
2177,11113,9284,10462,9576,9867,9348,"FANCD2"
115795,5,2,1,4,1,1,"FANCD2OS"
55845,19787,14729,15052,14048,14011,14427,"BRK1"
7428,20781,13834,16148,14376,14288,14324,"VHL"
3656,2872,2077,2405,2290,2244,2258,"IRAK2"
9797,14925,11939,12277,11721,11793,11960,"TATDN2"
100126793,52,30,59,57,44,45,"GHRLOS"
84657,20,17,27,11,17,13,"LINC00852"
51738,9,10,9,5,7,15,"GHRL"
6396,27930,20585,20972,19762,20220,20342,"SEC13"
491,5,5,4,4,8,8,"ATP2B2"
100422933,0,0,0,0,0,0,"MIR378B"
100126334,0,0,0,0,0,0,"MIR885"
100874325,0,0,0,0,0,0,NA
285370,0,0,0,0,0,0,"LINC00606"
6538,0,0,2,0,0,0,"SLC6A11"
6529,1,0,2,0,1,1,"SLC6A1"
100874090,0,0,0,0,0,0,"SLC6A1-AS1"
3269,5774,5284,4672,4577,4580,4758,"HRH1"
10533,6326,4775,5203,4822,4801,4886,"ATG7"
9686,3763,3170,3283,2970,3113,2895,"VGLL4"
132001,617,419,547,460,462,450,"TAMM41"
101929530,0,1,0,0,0,0,NA
6854,37,32,29,29,23,23,"SYN2"
7079,304,223,212,242,228,219,"TIMP4"
5468,2410,2010,1805,1611,1590,1769,"PPARG"
80746,2188,1605,1851,1677,1632,1580,"TSEN2"
100129480,16,16,19,20,23,10,"MKRN2OS"
23609,9980,8062,7994,7552,7619,7849,"MKRN2"
5894,27812,22956,23568,21603,22086,21890,"RAF1"
55287,1937,1365,1366,1308,1219,1336,"TMEM40"
23066,94,77,134,80,99,78,"CAND2"
6161,75209,55223,56783,53882,53146,54072,"RPL32"
619563,0,0,0,0,0,0,"SNORA7A"
105376955,0,0,0,0,2,0,"LINC02022"
9922,6561,5743,5976,5497,5881,5487,"IQSEC1"
23225,18175,15296,18097,16550,16947,15259,"NUP210"
100874101,0,7,1,4,2,1,"HDAC11-AS1"
79885,3546,2746,2858,2496,2920,2809,"HDAC11"
2199,42,37,50,41,47,42,"FBLN2"
285375,0,1,0,0,0,0,"LINC00620"
7476,1,0,0,0,1,1,"WNT7A"
100132526,0,0,0,0,0,0,""
348825,2,2,1,0,1,1,"TPRXL"
131474,3954,2886,3036,2843,2734,3024,"CHCHD4"
79188,33489,27825,27605,26187,26391,26165,"TMEM43"
7508,13264,10333,11877,10755,11306,10792,"XPC"
27258,20762,15264,14787,14296,14368,15370,"LSM3"
101927565,2,2,0,0,2,0,"LINC01267"
6533,19798,16102,19286,17673,18548,17635,"SLC6A6"
80852,54,48,64,63,56,48,"GRIP2"
51244,4336,3375,3661,3386,3364,3532,"CCDC174"
84077,167,101,159,121,96,87,"C3orf20"
152273,7,5,9,8,4,5,"FGD5"
100505641,34258,27745,28605,26884,26616,26835,"FGD5-AS1"
7182,2871,2839,3139,2774,3077,2820,"NR2C2"
64432,6912,5081,6329,5629,5914,5296,"MRPS25"
64145,11485,9288,10023,9082,9278,9448,"RBSN"
344875,0,0,1,0,0,0,"COL6A4P1"
23473,12291,10115,10837,9748,9756,9692,"CAPN7"
100505696,946,743,1349,946,1121,706,"SH3BP5-AS1"
9467,2298,1569,1798,1712,1662,1755,"SH3BP5"
131965,5312,4039,4147,3947,3960,3961,"METTL6"
85403,10138,8174,8721,7891,7918,8371,"EAF1"
8292,101,91,124,112,127,81,"COLQ"
100422868,0,0,0,0,0,0,"MIR4270"
26061,5135,4023,4076,3841,3747,3882,"HACL1"
686,4672,3778,4015,3713,3686,3814,"BTD"
23243,23127,20181,19462,18984,18170,18848,"ANKRD28"
100422990,0,0,0,1,1,0,"MIR3134"
693148,0,2,0,3,2,2,"MIR563"
117248,6,8,11,8,4,6,"GALNT15"
285381,9741,7614,7570,7168,7033,7528,"DPH3"
92106,2769,2102,2221,2076,2122,2109,"OXNAD1"
23180,7236,6218,5776,5445,5607,5738,"RFTN1"
100996597,0,0,0,0,0,0,NA
1618,1,0,0,0,0,0,"DAZL"
23228,3094,2485,2421,2429,2341,2470,"PLCL2"
100500913,0,0,0,0,0,0,"MIR3714"
9779,11325,9395,9440,8859,9045,9429,"TBC1D5"
339862,0,0,0,0,1,0,NA
6304,1339,929,1124,995,1089,1026,"SATB1"
101927777,9,9,11,7,7,7,NA
131096,8,5,8,5,4,9,"KCNH8"
100616291,0,0,0,0,0,0,"MIR4791"
151651,37,26,28,31,33,33,"EFHB"
5868,10351,8652,8854,8086,7801,8447,"RAB5A"
151649,70,32,66,67,59,48,"PP2D1"
8850,8813,7230,7750,7017,6907,7070,"KAT2B"
100422901,0,0,0,0,3,0,"MIR3135A"
151648,6037,4542,5077,4530,4286,4618,"SGO1"
100874028,0,1,0,1,2,3,"SGO1-AS1"
101927829,0,0,0,0,0,0,""
101927829,0,0,0,0,0,0,"SGO1-AS1"
391518,3,1,1,1,0,0,NA
79750,201,159,159,158,149,185,"ZNF385D"
100874216,0,0,1,1,0,0,"ZNF385D-AS1"
100874221,0,0,0,0,0,0,"ZNF385D-AS2"
100505877,2,2,0,0,3,1,"UBE2E2-DT"
7325,6017,4747,4653,4539,4427,4501,"UBE2E2"
100874092,34,11,23,16,24,23,"UBE2E1-AS1"
7324,23788,18333,18266,17581,16711,17738,"UBE2E1"
28512,3692,2881,3004,2678,2620,2741,"NKIRAS1"
6138,77519,58455,57922,54960,56255,57844,"RPL15"
9975,13140,11558,11095,10635,10334,11064,"NR1D2"
152024,3,1,2,1,2,0,"LINC00691"
7068,5831,4549,4848,4705,4823,4628,"THRB"
101927854,4,5,11,4,5,3,NA
644990,36,22,18,18,19,15,NA
100616448,0,0,0,0,0,0,NA
5915,292,240,218,193,190,201,"RARB"
7155,54808,45678,46894,44893,42901,44878,"TOP2B"
100616477,0,0,0,0,0,0,"MIR4442"
55768,12090,9242,9629,8706,8459,9034,"NGLY1"
54995,2894,2361,2309,2147,2149,2248,"OXSM"
285326,0,0,0,0,0,0,"LINC00692"
116135,1,0,2,0,0,0,"LRRC3B"
152110,969,585,735,699,696,609,"NEK10"
9497,11436,8795,11168,10309,9731,9923,"SLC4A7"
8320,18,18,11,14,12,16,"EOMES"
100996624,0,0,0,0,0,0,"LINC01981"
152100,3237,2334,2342,2251,2236,2351,"CMC1"
64343,15062,11934,12464,11602,11164,11749,"AZI2"
152098,59,35,59,36,39,50,"ZCWPW2"
645206,5,1,3,5,2,4,NA
100652807,0,0,0,0,0,0,NA
100873979,422,291,320,326,268,293,NA
27303,7971,6399,7247,6626,6593,6712,"RBMS3"
100873977,1,1,1,2,1,0,"RBMS3-AS1"
7048,46440,39971,37863,36470,35691,37329,"TGFBR2"
339896,8,7,3,1,2,7,"GADL1"
100423038,0,0,0,0,0,0,"MIR466"
201595,64595,53181,54894,51214,48436,51328,"STT3B"
114884,11713,9379,9759,9115,9315,9349,"OSBPL10"
100874206,0,0,1,1,2,2,"OSBPL10-AS1"
344787,453,332,380,281,330,351,"ZNF860"
23171,6995,5611,5677,5419,5318,5547,"GPD1L"
152189,1056,952,869,861,816,889,"CMTM8"
112616,2131,1568,1629,1474,1433,1477,"CMTM7"
54918,47795,37837,37975,36428,34582,37121,"CMTM6"
102465247,0,0,0,0,0,0,"MIR548AY"
51143,17861,14038,13606,12736,12875,13395,"DYNC1LI1"
25904,8969,7032,7493,6843,6846,6921,"CNOT10"
105377021,44,40,40,43,35,36,NA
131405,89,80,82,71,77,79,"TRIM71"
1233,53,31,44,37,23,23,"CCR4"
2720,19647,15629,16398,15505,15100,15187,"GLB1"
643853,441,427,433,430,436,458,"TMPPE"
10491,48898,37825,38902,36107,36120,36251,"CRTAP"
26032,3493,2786,2986,2727,2757,2782,"SUSD5"
25827,1818,1384,1592,1421,1434,1292,"FBXL2"
7342,35920,28255,29741,27422,26852,28037,"UBP1"
23122,15127,12882,13601,12456,12251,12604,"CLASP2"
10015,33685,27203,30140,26648,25953,26120,"PDCD6IP"
101928135,0,0,0,0,0,0,NA
10777,22,21,19,16,20,28,"ARPP21"
406916,0,0,0,0,0,0,"MIR128-2"
6769,2406,1848,1983,1773,1816,1909,"STAC"
85443,0,0,0,0,0,0,"DCLK3"
9881,7178,6640,7910,7516,7129,6590,"TRANK1"
9852,3320,2639,3579,2970,3246,2802,"EPM2AIP1"
4292,19052,14966,15748,14565,14194,14724,"MLH1"
9209,13333,10198,10613,9695,9448,9964,"LRRFIP2"
105377132,0,1,1,2,2,1,NA
2803,28400,24654,26135,23768,22915,24741,"GOLGA4"
339883,58,42,47,37,47,37,"APRG1"
3680,30,14,25,25,18,23,"ITGA9"
101928153,34,33,40,37,35,23,"ITGA9-AS1"
10217,11232,11560,9393,8785,9042,8948,"CTDSPL"
407015,0,0,0,0,0,0,"MIR26A1"
50853,344,267,309,261,307,293,"VILL"
5333,1208,924,1089,980,1067,1007,"PLCD1"
9940,55,48,71,42,66,39,"DLEC1"
30,6266,4623,5068,4583,4670,4428,"ACAA1"
4615,13319,10164,10625,10301,9971,10040,"MYD88"
9943,16314,14260,13940,12831,12957,13361,"OXSR1"
9390,13,6,21,17,12,9,"SLC22A13"
9389,14,20,14,14,18,14,"SLC22A14"
9942,2101,1630,1913,1690,1725,1715,"XYLB"
100128640,96,66,90,61,69,59,"ACVR2B-AS1"
93,2888,2458,2543,2403,2462,2424,"ACVR2B"
9941,6129,4521,5407,4820,4827,4524,"EXOG"
6331,104,75,86,75,90,80,"SCN5A"
6336,2,0,1,2,0,1,"SCN10A"
11280,20,13,22,15,10,30,"SCN11A"
105377643,5,1,1,4,4,1,NA
57599,12921,10701,10838,10362,10370,10469,"WDR48"
64689,9675,7464,8419,7496,7774,7468,"GORASP1"
199223,413,309,473,403,430,363,"TTC21A"
102466743,1,0,0,0,0,0,"MIR6822"
64651,4739,3268,3836,3538,3608,3650,"CSRNP1"
165904,9,6,5,9,4,13,"XIRP1"
1524,8,2,3,4,4,6,"CX3CR1"
1237,0,0,0,0,0,0,"CCR8"
54977,10753,8072,8210,7764,7881,8129,"SLC25A38"
3921,76007,54929,55166,51132,53566,58077,"RPSA"
574040,88,57,98,99,90,55,"SNORA6"
6044,79,41,98,74,72,33,NA
4336,26,15,14,17,22,20,"MOBP"
25924,42,34,45,30,37,33,"MYRIP"
440952,58,38,43,36,42,57,"EIF1B-AS1"
10289,9427,6949,7401,6638,6630,7138,"EIF1B"
956,113,101,83,76,98,90,"ENTPD3"
285266,103,62,71,71,68,74,"ENTPD3-AS1"
9045,52138,38104,40831,37481,37776,39501,"RPL14"
285267,2333,1916,2152,1874,1902,1915,"ZNF619"
253639,1443,965,1142,988,1016,1000,"ZNF620"
285268,13607,10304,12292,11073,10626,9859,"ZNF621"
1499,103276,85056,84199,80922,80515,83239,"CTNNB1"
54986,1162,946,982,928,939,911,"ULK4"
22906,9421,7586,8048,7418,7720,7379,"TRAK1"
885,45,24,33,29,28,35,"CCK"
131375,106,78,100,87,86,84,"LYZL4"
7433,5330,4004,4457,4049,4360,3923,"VIPR1"
100874007,5,6,14,8,7,5,NA
9117,14827,12656,13130,12023,12285,12051,"SEC22C"
51188,4503,3268,3282,3115,3040,3216,"SS18L2"
4820,17197,15065,19957,16267,17331,14373,"NKTR"
101928323,38,26,57,46,46,18,NA
92999,3006,2297,2668,2445,2563,2311,"ZBTB47"
131377,2,1,1,0,0,0,"KLHL40"
57467,12,6,14,6,10,9,"HHATL"
152206,38,34,37,52,35,42,"CCDC13"
100874114,0,0,0,0,0,0,"CCDC13-AS1"
729083,9,7,13,6,6,5,NA
25994,26904,20965,20626,19562,18788,20397,"HIGD1A"
1238,20,18,16,23,8,12,"ACKR2"
1582,0,1,1,0,0,0,"CYP8B1"
389114,1,0,0,0,1,2,"ZNF662"
100506275,0,0,0,0,0,0,"KRBOX1-AS1"
100506243,0,2,2,1,3,1,"KRBOX1"
729085,0,1,0,2,1,1,"GASK1A"
84892,7514,5544,5750,5406,5680,5744,"POMGNT2"
54861,3135,2593,2709,2546,2484,2546,"SNRK"
100873954,23,16,21,20,23,21,NA
55129,9016,7241,7274,6607,6626,6849,"ANO10"
51099,10252,8263,7930,7797,7336,7989,"ABHD5"
406929,0,0,0,0,0,0,"MIR138-1"
375337,2,1,3,2,0,2,"TOPAZ1"
285343,6973,5680,5842,5353,5259,5579,"TCAIM"
353274,11880,9820,11411,9974,10283,10278,"ZNF445"
285346,504,330,517,436,416,350,"ZNF852"
55888,753,597,754,665,657,567,"ZKSCAN7"
285349,573,538,553,533,571,445,"ZNF660"
100874094,41,26,32,19,27,23,"ZNF197-AS1"
10168,5792,4863,5126,4816,4743,4903,"ZNF197"
7584,3213,2578,2666,2417,2397,2512,"ZNF35"
101928592,16,5,23,21,13,7,NA
91392,64,47,55,56,50,56,"ZNF502"
115560,5,0,1,2,0,0,"ZNF501"
57456,4432,3626,3791,3363,3405,3641,"KIAA1143"
56992,8505,7053,7301,6662,6855,6999,"KIF15"
693149,1,0,0,2,0,0,"MIR564"
131616,858,674,689,668,699,614,"TMEM42"
7047,412,435,329,323,365,288,"TGM4"
51304,14242,11897,11970,10867,11135,10882,"ZDHHC3"
23016,6264,4830,4714,4432,4574,4614,"EXOSC7"
7123,65,81,45,42,54,55,"CLEC3B"
64866,17273,13981,15305,14531,14053,14563,"CDCP1"
25907,2243,1257,1556,1512,1294,1431,"TMEM158"
23395,9195,7504,7925,7171,7316,7305,"LARS2"
100885795,2,3,3,5,4,3,NA
8994,7389,6285,6917,6250,6578,6047,"LIMD1"
644714,14,10,20,14,10,8,NA
100189103,5,1,1,1,2,4,NA
22908,16279,12844,13493,12628,12500,13038,"SACM1L"
54716,2,3,5,5,10,0,"SLC6A20"
54585,6838,5437,5611,5291,5156,5385,"LZTFL1"
10803,3,1,1,1,0,2,"CCR9"
79443,9327,8008,8403,8085,8076,8089,"FYCO1"
10663,24,34,34,31,36,31,"CXCR6"
2829,1,1,0,0,0,0,"XCR1"
1230,3,2,2,1,5,5,"CCR1"
1232,1,1,1,0,0,2,"CCR3"
729230,0,0,0,0,0,1,"CCR2"
102724297,15,13,15,19,16,17,NA
1234,2,0,1,2,1,1,"CCR5"
9034,525,316,361,358,302,327,"CCRL2"
4057,114,66,107,66,66,87,"LTF"
83597,14,9,15,11,11,12,"RTP3"
79442,442,316,379,322,317,325,"LRRC2"
83598,13,8,15,7,7,5,"LRRC2-AS1"
6997,1,0,0,0,0,0,"TDGF1"
100132146,1,0,0,0,1,0,"FAM240A"
259173,2427,1708,2555,2170,2235,1684,"ALS2CL"
259236,117,99,109,123,95,95,"TMIE"
