"Entrez_ID","HGNC Symbol","MCF7_EV","MCF7_EVA","MCF7_EVAS","MCF7_OV","MCF7_OVA_1","MCF7_OVA_2","MCF7_OVAS_1","MCF7_OVAS_2","ZR751_EV","ZR751_EVA","ZR751_OV","ZR751_OVA"
9146,"HGS",10939,9792,8470,13362,7766,10563,6821,9266,17203,20298,21001,14077
102465471,"MIR6786",0,0,0,0,0,0,0,0,0,0,0,0
6182,"MRPL12",7730,7178,6275,9566,7874,9009,5271,6364,7176,9826,9654,6160
1468,"SLC25A10",7361,7458,5525,9762,6727,9324,3969,5488,9461,11272,11975,7428
2642,"GCGR",3,6,3,3,5,8,3,1,12,8,10,6
348262,"MCRIP1",2029,1341,1626,2618,1891,2029,872,1255,3105,3722,3905,2433
116729,"PPP1R27",9,4,5,10,4,13,3,13,16,9,19,8
5034,"P4HB",64730,58023,43824,68706,43687,54108,44895,56995,141981,193563,143185,127489
396,"ARHGDIA",22001,18461,16209,27961,20060,23621,11373,16342,30771,37230,35427,23353
10189,"ALYREF",11439,9257,7450,13520,9494,10268,5997,7372,5002,6874,5435,4512
51529,"ANAPC11",4287,3305,4018,6018,3734,4589,2065,2774,3955,5479,5799,3806
256933,"NPB",9,5,14,24,6,24,5,8,47,44,84,16
5833,"PCYT2",5092,5155,3653,6230,3865,5067,3488,4424,11390,14524,12093,9432
51547,"SIRT7",3420,2731,2550,3880,2239,2582,2001,2532,5397,6849,6390,5401
4097,"MAFG",3503,2695,2142,4136,1940,2300,2157,2638,3614,4344,3505,3156
92659,"MILIP",963,934,764,1093,857,1037,702,928,1018,1203,1131,870
5831,"PYCR1",13928,13285,9975,17454,11411,15501,8185,10245,16419,21967,18188,14342
255275,"MYADML2",72,74,67,87,22,67,60,80,35,41,61,34
147111,"NOTUM",964,979,964,1478,1032,1422,529,763,241,289,362,180
79058,"ASPSCR1",3718,3453,3414,5093,3705,4508,2291,3320,2894,3652,3776,2373
201254,"CENPX",10210,8092,8780,12596,9873,10494,6900,8461,8701,11752,10941,7758
201255,"LRRC45",4053,3707,3573,5824,3682,5488,2413,3538,7512,8459,11157,5250
5881,"RAC3",3115,2707,2423,4002,2688,3323,1468,2010,4840,6417,6341,4025
51181,"DCXR",14017,12460,12966,16435,14270,15480,11107,13603,12546,17610,16557,12655
5986,"RFNG",2083,1871,1838,2836,1629,2264,1186,1578,5082,6007,6677,4003
2873,"GPS1",11074,10078,8630,13682,8564,11028,6584,9223,16210,20464,18491,13836
64118,"DUS1L",10061,9381,8387,13105,10174,12046,6079,7537,14634,18256,18138,12778
2194,"FASN",90617,101282,62961,136318,72100,120496,41363,66911,294437,376563,317759,175099
284001,"CCDC57",3774,3537,3051,4732,3626,3979,2279,2762,4761,5850,5854,4423
9123,"SLC16A3",693,540,477,805,481,629,342,492,22390,26413,29049,17058
102465472,"MIR6787",0,0,1,0,0,0,0,0,0,1,6,0
1453,"CSNK1D",15953,12851,10560,17310,9124,11360,10311,13228,22414,28272,23340,19835
924,"CD7",8,5,9,15,8,7,1,8,191,173,217,140
6398,"SECTM1",473,290,207,420,196,319,180,280,18392,20174,18949,14262
400629,"TEX19",545,386,184,510,280,380,188,238,623,931,736,603
2837,"UTS2R",0,0,0,1,0,1,0,0,0,0,0,0
79701,"OGFOD3",2273,1845,1443,2701,1629,2158,1150,1592,3075,3622,3254,2392
284004,"HEXD",1581,1176,1288,2191,1164,1667,757,1011,2552,2615,3306,1912
79415,"CYBC1",7201,5591,4767,8535,4696,6305,4041,5848,13910,15892,14519,10987
26502,"NARF",3448,2635,2656,3776,2339,2891,2282,2722,4392,5612,4796,4347
100189255,NA,0,0,0,0,0,0,0,2,0,1,0,1
3607,"FOXK2",10526,9083,7694,11585,6400,8577,6581,7984,13168,16145,14935,11329
56270,"WDR45B",9246,8490,7606,11324,5806,7998,6817,7383,10001,12200,11351,8849
10966,"RAB40B",821,895,880,1002,640,967,727,764,1162,1470,1244,1075
100616196,"MIR4525",0,0,0,0,0,0,2,0,2,0,1,0
105376791,NA,0,0,3,3,0,1,2,3,0,1,3,0
79672,"FN3KRP",4174,3622,3396,4639,2704,3446,3003,3379,6376,8616,6853,6089
64122,"FN3K",617,530,439,593,449,519,376,489,1442,1788,1538,1382
6904,"TBCD",5491,5111,3751,5953,2863,4367,3855,4939,5724,6914,5428,4514
79755,"ZNF750",615,492,410,735,321,431,401,457,51,51,53,45
105371944,NA,0,0,0,0,0,0,0,0,0,0,0,0
146712,"B3GNTL1",87,71,75,154,66,89,65,85,80,88,74,79
284207,"METRNL",11,3,2,10,2,6,0,3,167,234,215,120
388574,"RPL23AP87",48,36,32,66,24,27,27,50,5,0,3,3
727758,"",90,50,73,106,43,47,64,46,543,706,467,494
102466878,"MIR8078",0,0,0,1,0,0,1,2,6,3,3,4
9097,"USP14",8220,8772,8638,9699,4566,8228,8070,6735,13155,16397,12127,12563
9984,"THOC1",2288,2042,2206,2760,1436,2038,1946,1671,3226,4183,3485,3507
81035,"COLEC12",147,36,63,149,22,37,72,39,111,85,118,50
105376854,"LINC01925",2,1,0,2,0,0,2,0,0,0,0,0
1068,"CETN1",0,0,0,0,0,0,0,0,0,0,0,0
27098,"CLUL1",24,24,29,24,5,18,15,26,63,78,58,75
494514,NA,70,38,84,56,41,75,38,22,27,25,30,32
7298,"TYMS",1621,1446,945,1682,1006,1199,1216,1247,1876,2560,1783,1605
55556,"ENOSF1",3595,3355,2909,3715,1893,2952,2835,2813,4477,5141,5085,4791
7525,"YES1",3256,3222,3216,3501,1554,2463,2776,2760,5841,7321,5024,5399
116,"ADCYAP1",0,0,0,0,0,0,0,0,3,0,0,1
388456,"LINC01904",0,0,0,0,0,0,0,0,0,0,0,0
56651,NA,7,9,8,5,2,1,4,12,0,1,0,0
101926997,NA,2,0,3,1,0,1,1,2,6,11,12,7
64863,"METTL4",686,578,676,833,400,632,546,498,1095,1430,1054,1073
10403,"NDC80",1907,1804,1898,2537,1135,1997,1757,1386,2405,3507,2986,2672
645158,"CBX3P2",73,84,82,109,51,84,100,72,14,16,24,12
23347,"SMCHD1",4296,4295,3879,4651,1684,3047,3328,3414,4025,4598,3691,4093
84034,"EMILIN2",22,15,12,29,28,19,12,11,7,15,13,10
9663,"LPIN2",1075,1026,906,1191,505,660,915,1110,6439,7710,5432,5307
727896,NA,35,42,41,32,16,29,29,26,84,107,81,96
8736,"MYOM1",27,25,46,38,27,19,35,46,69,72,65,61
10627,"MYL12A",23324,18039,21845,29078,13807,20625,19417,17037,11889,16918,12500,12545
104968399,"MYL12-AS1",173,106,202,199,129,140,99,165,52,54,46,50
103910,"MYL12B",39847,32872,39049,49983,26553,40299,34056,28691,24570,35557,27386,26650
7050,"TGIF1",7732,7318,7607,7688,4094,6052,7617,8055,3826,4745,3973,3779
100505592,NA,6,6,5,7,2,4,4,1,3,2,7,4
9229,"DLGAP1",4,4,2,5,3,0,0,1,3,4,5,4
649446,NA,201,200,281,227,132,165,282,214,132,170,143,132
84777,NA,49,44,44,26,17,30,45,38,25,17,20,16
201477,"DLGAP1-AS3",0,0,0,0,0,0,0,0,0,0,0,0
102465430,"MIR6718",0,0,0,0,0,0,0,0,0,0,0,0
101410534,NA,0,0,0,0,0,0,0,0,0,0,0,0
284215,NA,0,0,0,0,0,0,0,0,0,0,0,1
105372013,NA,0,0,0,0,0,0,0,0,0,0,0,0
642597,"AKAIN1",0,0,0,0,0,0,0,0,0,0,0,0
147525,NA,4,4,3,8,2,3,6,4,21,24,19,24
339290,"LINC00667",31,28,25,47,17,28,35,34,1005,1280,1064,975
7541,"ZBTB14",1195,1223,1239,1340,651,1046,1138,1222,1343,1725,1334,1335
23136,"EPB41L3",2,0,0,2,0,0,0,0,3,7,8,11
105372014,NA,0,0,0,0,0,0,0,0,0,0,0,0
645355,"MIR3976HG",0,0,0,0,0,0,0,0,0,0,0,0
100616244,"MIR3976",0,0,0,0,0,0,0,0,0,0,0,0
645369,"TMEM200C",0,0,0,0,0,0,0,0,0,0,0,1
91133,"L3MBTL4",0,1,0,0,0,0,0,0,0,0,0,0
101927150,"L3MBTL4-AS1",0,0,0,0,0,0,0,0,0,0,0,0
100422840,"MIR4317",0,0,0,0,0,0,0,0,0,0,0,0
105372015,NA,0,0,0,0,0,0,0,0,0,0,0,0
100130480,"LINC01387",0,0,0,0,0,0,0,0,0,0,0,0
79822,"ARHGAP28",0,0,1,2,0,0,0,0,13,9,6,8
400643,"LINC00668",1,0,1,0,0,0,0,7,0,0,0,0
284217,"LAMA1",3,0,0,3,0,0,0,1,1,2,5,2
101927188,"",0,0,0,0,0,0,0,0,0,1,0,0
339291,"LRRC30",0,0,0,0,0,0,0,0,0,0,0,0
5797,"PTPRM",0,0,2,1,0,1,0,0,1560,2196,1356,1719
100192426,"",0,0,0,0,0,0,0,0,0,2,3,1
201475,"RAB12",3574,3615,3617,3820,2219,3047,3488,3331,4114,5126,4415,4517
100287082,"GACAT2",1,0,1,0,1,0,2,2,32,52,47,48
23255,"MTCL1",601,428,311,647,170,310,245,357,2528,2479,2393,1962
4729,"NDUFV2",6701,6269,7227,8626,5341,8058,6509,5322,9423,13289,12156,9740
101927275,NA,78,35,63,56,30,44,37,37,59,56,104,84
23253,"ANKRD12",1878,1575,2111,2317,630,1293,1485,1170,3160,3512,2805,2762
102724383,NA,1,1,2,0,4,2,3,0,3,1,2,4
57045,"TWSG1",1223,1282,1101,1361,703,998,1172,1155,1527,2030,1403,1440
10928,"RALBP1",6881,6182,5843,7818,3718,5480,5815,6002,6768,9206,6886,5850
9989,"PPP4R1",5584,4960,4474,5881,2666,4107,4427,4500,6738,8507,6766,6579
101927323,"PPP4R1-AS1",4,5,11,8,6,11,13,2,18,31,20,28
11031,"RAB31",1183,739,795,997,418,588,758,677,1213,1428,1134,1109
84203,"TXNDC2",1,3,2,0,0,1,0,3,0,2,1,1
9218,"VAPA",9647,8978,9915,11372,5857,9581,8040,7157,14401,18851,14470,14549
101927350,"LINC01254",0,0,0,0,0,0,0,0,1,1,0,0
147495,"APCDD1",114,109,66,103,51,94,51,79,106,144,113,106
8774,"NAPG",3596,3282,3181,4003,2013,2980,3019,2914,4111,5176,4098,4199
101927376,NA,2,7,7,4,3,5,8,9,19,31,29,27
101927410,"",0,0,0,0,0,0,0,0,0,1,0,2
63895,"PIEZO2",1,0,1,2,1,2,1,0,1,10,5,5
102466735,"MIR6788",0,0,0,0,0,0,0,0,0,0,0,0
101927433,"LINC01255",0,0,0,0,0,0,0,0,0,0,0,0
646000,"SLC35G4",0,0,0,0,0,0,0,0,0,0,0,0
105376851,NA,10,8,3,8,3,7,11,3,21,16,10,16
102465690,"MIR7153",0,0,0,0,0,0,0,0,0,0,0,0
2774,"GNAL",63,50,78,61,37,62,57,59,293,369,303,316
57132,"CHMP1B",5878,5177,5331,7156,3617,4992,4683,5224,3393,4914,3576,3553
65258,"MPPE1",1074,999,887,1212,671,947,836,923,1563,2090,1701,1495
3613,"IMPA2",1822,1580,1327,2218,1488,1849,1156,1482,2563,3228,2558,2139
342850,"ANKRD62",8,5,4,4,4,3,3,2,0,5,1,1
497259,NA,18,11,10,27,7,13,7,13,1,2,2,0
1149,"CIDEA",1,0,0,0,0,0,0,1,0,0,0,0
84617,"TUBB6",4161,3545,2766,5211,2867,4131,2382,2922,4227,6259,4963,4071
10939,"AFG3L2",8569,8644,6575,9293,5061,7204,7615,7511,6291,8153,5686,5800
10650,"PRELID3A",453,477,466,645,360,502,403,412,135,177,178,124
105376855,NA,12,15,18,16,5,19,6,11,11,8,7,6
56907,"SPIRE1",4151,3896,3546,4194,2037,3086,3561,3629,5378,6604,4816,5209
56984,"PSMG2",3354,3058,3508,4513,2291,3598,2771,2262,3619,4711,4086,3641
79959,"CEP76",933,769,776,990,434,765,750,702,730,937,755,671
100996324,NA,0,0,0,0,0,0,0,0,0,5,0,0
5771,"PTPN2",2130,1804,2050,2671,1357,1962,1847,1422,1545,1898,1657,1416
81929,"SEH1L",4061,3787,3527,4225,2337,3641,3202,3105,2315,2984,2346,2297
55125,"CEP192",3390,3419,2893,3886,1478,2442,2882,2833,5937,6756,6049,5817
753,"LDLRAD4",3265,3871,3311,3155,1888,2948,3354,3243,1383,1603,1221,1375
100288122,"LDLRAD4-AS1",13,5,6,7,8,6,6,3,6,6,7,6
100847080,"MIR5190",2,0,1,2,0,1,0,2,0,0,1,0
100616130,"MIR4526",4,5,1,1,0,1,1,0,1,1,1,1
125228,"FAM210A",1434,1407,1305,1511,894,1322,1141,1089,1046,1322,962,1000
8731,"RNMT",4529,3969,3820,4608,2402,3306,3861,4143,3491,4438,3100,3289
4161,"MC5R",4,9,1,2,2,3,1,9,4,7,9,3
4158,"MC2R",0,1,0,0,1,2,0,0,0,0,0,0
162655,"ZNF519",421,367,373,454,184,326,289,309,343,332,408,399
440482,"",201,179,214,222,57,150,157,168,199,217,229,213
284233,"CYP4F35P",48,40,57,71,33,39,55,50,94,128,152,113
440224,NA,0,0,0,2,0,1,0,0,0,0,3,0
388468,"POTEC",0,0,0,0,0,0,0,0,0,0,0,0
374860,"ANKRD30B",34,37,25,55,8,25,14,10,59,39,49,50
100422907,"MIR3156-2",0,0,0,0,0,0,0,0,0,0,0,0
400644,"LINC01443",0,0,0,0,0,0,0,0,0,0,1,0
101927642,"LINC01444",0,0,0,0,0,0,0,0,0,0,0,0
644669,NA,0,0,0,0,0,0,0,0,0,0,0,0
6093,"ROCK1",5645,5381,4859,6410,2145,3742,4579,4084,8195,10574,7238,7401
80000,"GREB1L",627,635,485,639,287,487,580,568,2275,3032,1991,2430
114799,"ESCO1",2065,1895,2534,2470,892,1747,1791,1466,2322,2879,2137,2294
6632,"SNRPD1",6416,5717,5481,8068,5768,7267,5302,4959,4342,6053,5270,4730
171586,"ABHD3",732,703,660,868,333,713,731,732,1152,1557,1116,1235
100302135,NA,0,0,0,1,0,0,0,2,2,3,2,1
57534,"MIB1",3435,3493,3368,3417,1404,2326,2882,3086,4471,5123,3519,4167
102723167,"MIR133A1HG",2,3,2,5,0,2,2,3,10,9,5,5
406922,"MIR133A1",0,0,0,0,0,0,0,0,0,0,0,0
406905,"MIR1-2",0,0,0,0,0,0,0,0,0,0,0,0
100128893,"GATA6-AS1",14,10,8,15,3,4,5,9,27,26,27,24
2627,"GATA6",314,214,179,383,121,193,141,154,806,873,800,674
64693,"CTAGE1",6,4,15,6,1,10,6,7,9,8,7,4
101927571,"",16,7,17,19,8,16,16,9,13,16,21,19
5932,"RBBP8",4206,3729,3501,5236,2237,3709,3304,2675,3040,3580,3433,2862
100616139,"MIR4741",0,0,0,0,0,0,0,0,0,0,0,0
105372022,NA,19,11,35,21,9,15,29,33,14,13,11,15
91768,"CABLES1",5256,4221,4007,5465,2919,3716,4484,4928,6786,8228,6569,5787
85019,"TMEM241",3290,3371,2882,3478,2066,2768,3057,3192,3170,4470,3216,3104
8780,"RIOK3",2825,2463,2543,3164,1426,2058,2267,2253,4710,5836,4369,4390
29919,"RMC1",2173,1969,1736,2468,1190,1754,1742,1658,2608,3302,2561,2437
4864,"NPC1",4474,4484,2947,4895,2245,3490,3419,3948,4451,6845,4116,4608
147463,"ANKRD29",16,38,30,22,29,50,21,37,71,75,61,62
3909,"LAMA3",359,560,345,426,434,472,552,731,4661,5781,4880,4627
125488,"TTC39C",928,1091,1044,974,668,977,943,956,4136,6871,4091,5142
102724246,NA,4,3,3,5,2,5,6,5,8,10,8,9
26256,"CABYR",140,122,134,172,115,127,175,145,670,907,691,708
114876,"OSBPL1A",1731,1613,1428,1947,849,1357,1569,1647,2045,2676,2082,1919
100302195,NA,0,0,0,3,1,0,0,2,2,0,0,0
55364,"IMPACT",2615,2894,2802,2981,1621,2552,2499,2226,4316,5229,4271,4165
59340,"HRH4",3,9,3,4,0,1,2,4,6,6,8,7
729950,"LINC01915",0,0,0,0,0,2,0,0,0,1,0,0
25925,"ZNF521",0,0,0,0,0,0,2,0,42,53,37,48
6760,"SS18",7474,6558,6890,8317,4313,6361,6510,6448,9273,12127,9217,9636
143471,"PSMA8",0,0,0,0,0,0,0,0,0,0,0,0
6875,"TAF4B",1338,1510,1279,1592,698,1162,1289,1117,858,1098,820,834
100506787,NA,1,3,0,4,0,1,0,1,5,1,0,4
284252,"KCTD1",1443,1300,1111,1537,706,1085,997,1112,2363,3177,2255,2252
102466874,"MIR8057",0,0,0,0,0,0,0,0,0,0,0,0
728606,"PCAT18",0,0,0,0,1,0,0,0,2,0,3,3
361,"AQP4",0,0,0,0,0,0,0,0,8,10,8,7
147429,NA,2,1,0,3,0,0,0,1,1,1,0,0
83539,"CHST9",0,0,0,0,0,0,0,0,1,2,1,0
1000,"CDH2",0,1,0,0,0,0,0,0,29,31,22,20
100302131,"MIR302F",0,0,0,0,0,0,0,0,0,0,0,0
1825,"DSC3",0,0,0,1,0,0,2,2,93,110,91,78
1824,"DSC2",1223,889,992,1321,416,655,877,1060,1895,2256,1370,1538
101927698,NA,3,2,6,3,2,1,1,1,1,2,4,0
1823,"DSC1",12,6,1,5,6,4,3,6,21,25,11,9
1828,"DSG1",7,6,3,14,4,4,3,7,1,1,0,0
101927718,"DSG1-AS1",2,1,3,6,5,4,3,3,0,0,0,0
147409,"DSG4",0,0,0,0,0,0,0,0,0,1,1,0
1830,"DSG3",0,4,0,0,0,1,0,1,2,0,0,2
1829,"DSG2",4886,4812,3847,5095,1902,3661,3913,4231,8218,10563,6934,7527
100652770,NA,4,9,9,4,0,4,7,5,15,14,9,11
7276,"TTR",0,1,0,1,4,0,0,0,0,1,0,1
9331,"B4GALT6",201,253,155,193,100,156,165,179,136,167,136,132
147407,"SLC25A52",1,0,2,3,0,0,0,0,5,3,6,2
22878,"TRAPPC8",2935,2952,3205,3272,1055,2456,2670,2397,4104,5203,3615,3917
54941,"RNF125",40,59,30,52,23,26,24,21,208,302,161,142
51444,"RNF138",1154,1293,1392,1405,652,1113,1027,997,1315,1450,1297,1333
4225,"MEP1B",8,3,9,2,4,5,1,4,10,13,15,7
64762,"GAREM1",477,374,325,480,206,251,340,423,932,1047,709,792
441818,"WBP11P1",0,2,1,0,2,1,0,2,1,3,3,4
57565,"KLHL14",1,0,3,0,0,0,1,0,0,0,2,0
374864,"CCDC178",0,0,0,0,0,0,0,0,5,12,5,13
80816,"ASXL3",0,0,1,0,0,0,0,0,4,1,0,0
8715,"NOL4",0,0,0,0,0,0,0,1,2,0,1,0
1837,"DTNA",14541,10669,10935,15876,5773,9207,10904,12187,3526,4653,3201,3579
10982,"MAPRE2",180,158,118,205,59,82,139,155,1829,2480,1550,1866
84307,"ZNF397",2296,1835,1844,2231,894,1556,1813,1999,1272,1340,1156,1279
100101467,"ZSCAN30",689,529,611,779,252,449,641,589,655,876,709,644
10778,"ZNF271P",3485,3260,3555,4198,1934,3094,3162,2737,1591,2154,1652,1634
7572,"ZNF24",16411,14870,15490,19479,7911,11877,14228,13403,11191,13757,9941,10751
252884,"ZNF396",505,397,538,568,236,347,431,414,308,454,391,393
125476,"INO80C",1812,1417,1278,2042,1176,1446,1111,1225,776,1022,757,719
100616257,"MIR3975",0,0,0,0,0,0,0,0,0,0,0,0
2589,"GALNT1",2204,2394,2444,2390,1205,2128,2169,2193,6471,9158,5464,6271
406963,"MIR187",0,0,0,0,0,0,0,0,0,0,0,0
100500864,"MIR3929",0,0,0,0,0,1,0,0,0,1,0,0
83608,"C18orf21",2191,1992,2359,2716,1535,2557,1696,1471,976,1451,1156,1086
55197,"RPRD1A",10148,10428,10211,11718,5484,8884,9129,8811,4640,6066,4348,4377
25800,"SLC39A6",176740,198587,160623,198296,87581,152412,155357,148531,38565,49391,34820,36686
55250,"ELP2",32469,34392,32182,36092,18873,31556,33107,30015,7238,8874,6880,7080
55034,"MOCOS",1487,1352,876,1563,780,1161,994,1154,701,908,678,666
80206,"FHOD3",95,71,54,77,45,58,64,72,130,124,116,118
25941,"TPGS2",5197,4490,4285,5458,2839,4379,4487,4431,8182,11003,8169,8114
57536,"KIAA1328",370,271,176,389,167,216,235,206,438,487,414,378
56853,"CELF4",8,5,5,4,6,5,11,7,53,46,60,49
100422857,"MIR4318",0,0,0,0,0,0,0,0,0,0,0,0
102724417,NA,0,0,0,0,0,0,0,0,0,0,0,0
647946,"MIR924HG",59,59,72,76,36,56,70,27,158,224,166,176
100126323,"MIR924",0,0,0,0,0,0,0,0,0,0,0,0
100846997,"MIR5583-2",0,0,0,0,0,0,0,0,0,0,0,0
100847025,"MIR5583-1",0,0,0,0,0,0,0,0,0,0,0,0
101927900,"LINC01477",0,0,0,0,0,0,0,0,0,0,0,0
641516,"",0,0,0,0,0,0,0,0,0,0,0,0
5289,"PIK3C3",1153,1000,998,1319,556,811,996,908,2811,3714,2565,2783
284260,"LINC00907",1,0,1,1,0,0,0,0,15,11,15,9
6014,"RIT2",0,0,0,0,0,2,0,0,8,4,3,1
6860,"SYT4",0,0,0,0,0,0,0,0,1,0,1,0
101927921,"LINC01478",5,4,1,9,10,21,13,5,3,2,5,4
26040,"SETBP1",2,0,2,2,0,0,0,4,370,409,353,304
100422829,"MIR4319",0,0,0,0,0,0,0,0,0,0,0,0
8170,"SLC14A2",9,2,3,9,2,2,2,6,4,7,5,7
101927980,NA,0,0,0,0,0,0,0,0,1,0,0,0
6563,"SLC14A1",4,6,9,9,3,12,9,12,30,65,39,42
57724,"EPG5",2382,2108,1700,2526,936,1390,1974,2051,5327,6226,4340,4706
284266,"SIGLEC15",5,4,1,2,0,1,1,2,16,16,13,18
9050,"PSTPIP2",848,923,781,889,489,807,788,667,3707,5299,3635,3925
498,"ATP5F1A",39099,37043,32047,43687,24704,35767,34956,34838,55852,78258,54547,53800
100188995,NA,3,1,1,4,0,0,0,2,1,5,4,7
115106,"HAUS1",964,1040,987,1385,663,1230,927,732,938,1342,1116,1026
147339,"C18orf25",2503,2368,2036,2747,1308,1880,2017,1972,3777,4550,3386,3590
494470,"RNF165",318,401,250,273,224,264,210,366,60,86,103,79
125336,"LOXHD1",0,1,0,0,0,0,0,0,0,0,0,0
29906,"ST8SIA5",3,3,1,4,2,0,4,3,6,11,13,7
9063,"PIAS2",1105,1200,1185,1195,638,1051,969,1048,2791,3620,2573,2976
83473,"KATNAL2",209,252,196,286,150,221,239,203,872,1205,920,949
100506888,NA,0,0,0,0,0,0,0,0,1,2,0,0
728929,NA,0,0,0,0,0,0,0,0,0,1,0,1
101930171,NA,0,0,0,0,0,0,0,0,1,0,0,0
162699,NA,0,0,0,1,0,0,0,0,0,0,0,0
51224,"ELOA2",1,4,1,0,0,2,0,3,12,9,3,12
84064,"HDHD2",1811,1716,1656,2015,1017,1561,1395,1322,2257,3165,2219,2321
51124,"IER3IP1",1598,1273,1866,1928,1094,1731,1085,1072,2772,3635,3038,2948
652991,"SKOR2",0,0,0,0,0,0,0,0,0,0,0,0
100616264,"MIR4527",0,0,0,0,0,0,0,0,0,0,0,0
4087,"SMAD2",4260,3804,3932,4511,2258,3503,3536,3510,5628,7113,5435,5327
201501,"ZBTB7C",28,30,8,20,19,21,25,32,181,318,169,220
9811,"CTIF",1505,1197,1007,1680,796,1041,974,1336,3975,4588,4194,3240
100616366,"MIR4743",0,0,0,0,0,0,0,0,0,0,0,0
4092,"SMAD7",1408,1052,998,1293,657,929,886,1033,1004,1168,971,904
105372109,NA,29,24,21,44,22,33,22,26,46,23,38,25
54808,"DYM",2770,2755,2711,3231,1806,2702,2388,2198,4560,6030,4396,4235
100616420,"MIR4744",0,0,0,1,0,0,1,0,0,0,1,2
100526842,"RPL17-C18orf32",0,0,0,0,0,0,0,0,0,0,0,0
497661,"C18orf32",1,1,4,14,0,15,1,0,24,24,57,8
100302257,"MIR1539",0,0,0,1,0,0,0,0,0,1,0,0
6139,"RPL17",596,484,501,951,613,677,237,335,699,998,695,630
100124516,NA,57,25,42,56,10,43,25,18,78,65,77,81
26791,"SNORD58A",32,28,33,52,8,19,19,19,95,110,82,78
26790,"SNORD58B",0,0,0,0,0,0,0,0,0,0,0,0
9388,"LIPG",0,2,0,0,0,0,1,0,43,31,22,22
10449,"ACAA2",11989,9890,10417,13981,7215,9604,10826,9821,3154,4165,3252,2900
677769,NA,36,10,13,47,24,28,8,13,14,18,21,14
103091864,"SNHG22",23,12,7,13,7,6,14,11,32,31,19,32
4645,"MYO5B",6324,5084,4000,6623,2772,3717,4374,5356,11659,15162,10086,10219
100422865,"MIR4320",0,0,0,0,0,0,0,0,1,2,1,1
220136,"CFAP53",85,48,71,99,34,55,78,51,152,216,197,175
4152,"MBD1",4296,3760,3253,4989,2441,3547,3204,3725,9470,11856,9489,8751
30827,"CXXC1",3853,3125,2865,4801,2739,3481,2304,3243,5781,7083,6312,4755
220134,"SKA1",0,0,0,0,1,0,0,0,1,2,4,0
5596,"MAPK4",516,844,589,685,400,600,862,827,12,27,16,18
83876,"MRO",3,4,9,4,5,3,6,3,2,0,0,3
4200,"ME2",1270,1666,1282,1568,868,1440,1222,1055,2401,3069,1994,2134
55520,"ELAC1",148,166,156,183,127,156,165,144,160,209,176,195
4089,"SMAD4",2079,1793,1720,2133,1056,1567,1711,1848,2369,2729,2017,2141
51320,"MEX3C",2363,2169,1965,2609,934,1696,1896,1983,1678,2033,1615,1575
100287225,"LINC01630",0,0,0,0,0,0,0,0,0,0,0,1
1630,"DCC",0,0,0,1,0,0,0,1,10,25,18,24
100616232,"MIR4528",0,0,0,0,0,0,0,0,0,0,0,0
102724651,"LINC01919",0,0,0,0,0,0,0,0,0,0,1,0
101928167,"LINC01917",1,0,0,0,0,1,0,0,2,4,2,3
8932,"MBD2",6085,6725,6283,6847,4264,6687,6196,5280,6408,8601,7135,6891
677819,"SNORA37",2,0,1,2,0,1,0,1,4,2,3,1
11201,"POLI",1819,2180,2537,2091,933,1847,1931,1626,1970,2354,2120,2234
147323,"STARD6",0,1,1,1,1,2,1,0,2,2,3,4
162681,"C18orf54",323,302,301,361,165,284,227,249,417,528,437,468
284254,"DYNAP",1,0,0,0,0,0,0,0,5,4,2,0
5874,"RAB27B",2469,1543,2033,2547,745,1221,1495,1532,4778,5573,3942,4339
80323,"CCDC68",90,45,63,92,24,43,45,34,69,88,46,73
101927229,"LINC01929",0,0,0,0,0,0,0,0,1,0,0,0
6925,"TCF4",0,1,0,2,0,0,0,1,32,31,40,30
100616290,"MIR4529",0,0,0,0,0,0,0,0,0,0,0,0
101927273,"LINC01416",0,0,0,0,0,0,0,0,0,0,0,0
100505474,"LINC01539",0,0,0,0,0,0,0,0,0,0,1,0
9352,"TXNL1",4433,4192,4740,5357,3116,4808,3179,3092,5141,6938,5649,5421
23335,"WDR7",1400,1301,934,1466,571,853,1053,1182,1774,2215,1489,1572
100885779,"LINC-ROR",0,0,2,2,0,0,0,0,4,7,5,11
284257,"BOD1L2",0,0,0,0,0,0,0,0,0,0,0,0
51046,"ST8SIA3",0,1,0,0,0,0,0,0,0,0,0,0
9480,"ONECUT2",419,359,299,426,165,305,247,258,1969,2229,1670,1840
2235,"FECH",5875,4591,4573,6433,2755,3797,4704,5130,6831,8949,6192,6167
4677,"NARS1",8143,8467,7086,9751,4723,7465,7677,6867,15476,20939,14667,15546
100505549,"ATP8B1-AS1",165,141,119,169,94,117,130,140,68,79,57,65
5205,"ATP8B1",3817,3411,2951,4193,1676,2528,3070,3421,15523,19118,13520,13831
23327,"NEDD4L",3868,5583,3223,3965,3136,4313,3574,3578,4166,6644,3716,4891
406906,"MIR122",0,0,0,0,0,0,0,0,0,0,0,0
100616357,"MIR3591",0,0,0,0,0,0,0,0,0,0,0,0
115701,"ALPK2",1,1,0,5,0,0,13,8,4,10,6,4
101927322,"MALT1-AS1",9,2,4,6,5,6,4,6,5,3,2,4
10892,"MALT1",694,771,797,783,384,634,733,707,1278,1463,1098,1164
